pal|freq
lastly|2
outnumber|1
banded|1
manned|12
yearly|1
consuming|2
4000000|1
20000000|1
importing|1
reaped|3
harvest|3
7000000|1
puissant|1
assert|4
cosmopolite|1
operated|4
potentially|1
aggregate|3
begotten|1
remarkable|13
continuously|2
momentous|4
sequential|1
issues|1
Egyptian|7
offspring|2
womb|1
task|9
catalogue|1
pioneer|2
ferreting|1
archipelagoes|5
chart|6
Vancouver|2
European|2
menofwar|1
peacefully|1
ride|3
salutes|1
interpreted|2
celebrate|2
heroes|5
Exploring|1
Expeditions|1
Cooks|1
Krusensterns|1
anonymous|2
Krusenstern|2
succourless|1
emptyhandedness|1
sharked|1
beaches|3
javelin|2
battled|1
marines|3
muskets|4
willingly|4
dared|4
commonplaces|2
heroic|2
Often|4
adventures|4
dedicates|1
Until|2
rounded|5
commerce|5
colonial|2
intercourse|1
provinces|1
colonies|2
distinctly|8
eventuated|1
liberation|1
Peru|4
Chili|2
Bolivia|2
yoke|2
establishment|1
democracy|3
sphere|2
Australia|2
enlightened|4
blunderborn|1
discovery|7
Dutchman|1
shunned|2
pestiferously|1
colony|1
Moreover|10
infancy|4
Australian|1
settlement|1
emigrants|2
starvation|2
luckily|1
uncounted|3
Polynesia|1
missionaries|1
destinations|1
doublebolted|1
hospitable|5
credit|4
due|6
threshold|4
declare|6
aesthetically|1
associations|5
shiver|4
unhorse|1
split|13
helmet|3
author|7
chronicler|2
wrote|3
composed|3
prince|2
Norwegian|1
glowing|4
eulogy|1
Edmund|1
veins|5
grandmother|1
Benjamin|1
Franklin|1
Mary|7
Morrel|1
marriage|2
Folger|1
settlers|1
ancestress|1
Folgers|1
harpooneers—all|1
kith|2
kin|2
Benjamin—this|1
darting|14
imperial|9
statutory|1
nominal|2
figured|3
imposing|4
triumphs|1
conspicuous|7
cymballed|1
procession|3
Grant|1
cite|1
dignity|20
attest|1
Cetus|2
constellation|3
Drive|2
antiquity|5
walled|3
towns|5
possibility|4
undiscovered|2
prime|6
repute|1
hushed|2
unreasonably|2
hereafter|9
undone|2
executors|2
creditors|1
precious|18
MSS|1
prospectively|1
ascribe|4
Yale|2
College|2
Harvard|2
behalf|1
substantiated|3
embattling|1
advocate|2
suppress|1
unreasonable|2
surmise|3
eloquently|1
cause—such|1
blameworthy|1
queens|5
process|5
seasoning|1
functions|2
saltcellar|1
precisely—who|1
Certain|2
oiled|1
salad|1
anoint|2
machinery|1
essential|3
regal|4
meanly|1
contemptibly|1
anoints|1
palpably|1
anointing|2
mature|1
hairoil|1
medicinally|1
quoggy|1
rule|6
totality|1
this—what|1
coronations|1
Certainly|2
olive|2
macassar|1
train|5
codliver|1
unmanufactured|3
unpolluted|1
sweetest|2
oils|1
loyal|1
Britons|1
supply|7
descent|3
icy|4
adapted|4
endure|10
latitudes|15
twicebaked|1
Transported|1
bottled|2
ale|4
drought|3
famine|2
Only|15
arid|2
summers|2
superfluousness|1
thinness|1
token|13
wasting|2
anxieties|1
cares|3
indication|2
blight|1
condensation|1
illlooking|1
tight|5
inner|5
revivified|1
torrid|2
patent|2
chronometer|1
vitality|8
warranted|1
Looking|2
lingering|7
images|2
thousandfold|1
confronted|1
staid|2
steadfast|4
pantomime|1
action|9
tame|4
sobriety|1
fortitude|5
qualities|5
overbalance|1
Uncommonly|1
endued|1
reverence|4
loneliness|1
incline|2
superstition|4
organizations|1
intelligence|7
Outward|1
portents|5
presentiments|1
welded|11
faraway|2
tend|5
ruggedness|1
latent|4
honesthearted|1
restrain|2
gush|6
daredevil|1
evinced|20
vicissitudes|7
reliable|5
useful|5
courage|9
arises|1
hunter|10
crusader|1
sentiment|2
occasions|4
staple|2
outfits|2
Wherefore|8
lowering|16
sundown|1
persisting|2
persisted|2
critical|15
hundreds|9
deeps|4
torn|15
limbs|9
superstitiousness|2
reasonable|9
organized|2
experiences|5
remembrances|1
latently|1
engendering|1
suitable|1
confinement|2
bravery|2
abiding|1
firm|14
conflict|1
irrational|1
horrors|5
withstand|9
terrific|14
menace|1
enraged|6
reveal|4
abasement|1
sorrowful|1
shocking|3
expose|4
valour|1
Men|5
detestable|2
stockcompanies|1
knaves|1
meagre|2
ideal|2
sparkling|9
ignominious|1
blemish|2
costliest|2
immaculate|3
manliness|1
intact|2
undraped|1
spectacle|7
valorruined|1
shameful|2
stifle|1
upbraidings|1
permitting|2
stars|12
august|3
treat|3
abounding|7
robed|1
investiture|2
shalt|3
wields|1
spike|1
democratic|2
radiates|1
Himself|1
circumference|6
omnipresence|1
divine|6
equality|2
renegades|2
castaways|3
weave|2
tragic|4
graces|1
mournful|1
perchance|2
abased|2
exalted|3
mounts|4
workman|2
ethereal|1
rainbow|2
disastrous|3
critics|1
Spirit|2
Equality|1
mantle|2
humanity|3
swart|5
convict|1
Bunyan|1
poetic|3
pearl|1
clothe|1
doubly|1
hammered|8
stumped|2
paupered|1
Cervantes|1
Andrew|1
Jackson|1
pebbles|1
hurl|1
warhorse|1
marchings|1
cullest|1
selectest|1
champions|1
kingly|1
commons|1
local|3
usage|12
CapeCodman|1
happygolucky|1
valiant|10
indifferent|11
crisis|3
toiling|4
collected|4
journeyman|1
joiner|1
Goodhumored|1
presided|2
arrangement|3
stagedriver|1
deathlock|1
unpitying|2
offhandedly|1
whistling|2
tinker|3
hum|9
rigadig|1
tunes|1
flank|13
bestir|2
obeyed|2
easygoing|1
unfearing|2
cheerily|4
trudging|1
pedlars|1
ground|35
packs|1
impious|4
goodhumor|1
bunk|1
row|14
loaded|11
rack|9
succession|3
lighting|3
loading|3
readiness|5
anew|5
terribly|1
infected|1
miseries|3
numberless|5
exhaling|1
cholera|2
camphorated|1
disinfecting|1
agent|9
Tisbury|1
Martha|4
ruddy|3
pugnacious|2
leviathans|10
personally|6
hereditarily|2
affronted|1
destroy|6
majestic|7
danger|7
encountering|6
magnified|2
waterrat|1
requiring|2
circumvention|1
fearlessness|2
waggish|2
fun|6
lasted|2
nails|6
divided|10
wrought|6
similarly|2
Little|2
KingPost|10
likened|4
square|9
whalers|19
radiating|3
brace|5
concussions|1
battering|2
mates—Starbuck|1
prescription|1
headsmen|5
forces|3
descend|12
companies|4
Or|11
trio|1
lancers|1
flingers|1
javelins|2
headsman|10
Knight|1
boatsteerer|1
conjunctures|1
provides|2
subsists|1
intimacy|1
friendliness|1
selected|3
squire|2
Tashtego|53
unmixed|1
Gay|1
Head|4
westerly|1
remnant|1
village|6
neighboring|4
generic|4
GayHeaders|1
sable|4
rounding|4
eyes—for|1
Oriental|6
largeness|1
Antarctic|5
expression—all|1
proclaimed|1
inheritor|1
unvitiated|2
quest|10
moose|2
scoured|2
snuffing|3
trail|3
beasts|5
woodland|1
fitly|2
arrow|2
sires|2
tawny|4
lithe|1
snaky|2
credited|2
superstitions|5
earlier|5
Puritans|1
halfbelieved|1
Powers|1
Air|2
Third|3
Daggoo|32
coalblack|1
negrosavage|1
lionlike|1
tread—an|1
Ahasuerus|2
Suspended|3
golden|16
ringbolts|4
securing|7
halyards|3
voluntarily|1
heedful|6
retained|10
virtues|2
erect|13
giraffe|1
pomp|1
socks|3
corporeal|4
flag|15
beg|3
truce|1
fortress|2
Curious|1
Squire|1
chessman|1
residue|1
Americans|6
Herein|1
army|2
military|6
navies|5
engineering|1
construction|1
Canals|1
Railroads|1
liberally|1
brains|8
generously|1
supplying|2
Azores|3
augment|4
peasants|1
rocky|4
Hull|2
homewards|2
Islanders|4
Isolatoes|2
acknowledging|1
continent|3
Isolato|1
federated|1
An|14
Anacharsis|1
Clootz|1
deputation|1
accompanying|5
grievances|1
bar|4
Pip—he|1
did—oh|1
Alabama|6
tambourine|10
prelusive|1
bid|7
angels|8
hero|3
watches|9
commanders|3
peremptory|2
vicariously|1
supreme|3
penetrate|3
retreat|5
ascended|5
disquietude|1
perturbation|1
heightened|6
diabolical|2
incoherences|1
uninvitedly|1
recurring|2
subtle|11
conceived|3
poorly|1
moods|5
whimsicalities|1
apprehensiveness|4
uneasiness—to|1
so—which|1
warrantry|1
emotions|6
motley|1
merchantship|2
ascribed|5
this—and|2
rightly|2
it—to|1
uniqueness|1
abandonedly|1
forcibly|3
calculated|8
allay|1
colourless|3
cheerfulness|1
presentment|1
likely|2
seaofficers|1
readily|13
Vineyarder|2
biting|4
southward|1
minute|17
latitude|13
merciless|1
gloomy|4
mornings|1
rapidity|1
forenoon|3
taffrail|8
foreboding|3
shivers|1
Reality|1
outran|1
illness|1
recovery|3
stake|1
overrunningly|1
particle|3
compacted|2
solid|17
bronze|2
shaped|2
unalterable|4
mould|6
Cellini|1
Perseus|11
Threading|1
hairs|5
continuing|3
scorched|6
slender|6
rodlike|1
lividly|1
whitish|2
resembled|3
seam|3
tearingly|1
wrenching|3
twig|3
peels|2
grooves|4
bark|3
soil|10
greenly|1
branded|4
scar|4
tacit|2
consent|1
throughout|10
allusion|5
senior|2
GayHead|2
superstitiously|2
fury|9
fray|1
elemental|1
strife|2
inferentially|1
negatived|1
Manxman|10
insinuated|1
seatraditions|1
credulities|1
popularly|8
preternatural|4
contradicted|1
tranquilly|4
out—which|1
muttered—then|1
office|10
birthmark|3
sole|9
powerfully|1
affect|4
livid|2
brand|2
streaked|2
noted|3
overbearing|4
grimness|2
dismasted|5
quiver|2
posture|5
mizzen|3
auger|1
bored|2
steadied|1
elevated|11
everpitching|1
infinity|1
firmest|1
determinate|3
unsurrenderable|1
wilfulness|1
dedication|1
gestures|4
expressions|2
painful|2
mastereye|1
crucifixion|1
Ere|13
pivothole|7
stool|3
recluse|1
bleakness|1
secluded|2
continually|17
perceptibly|2
cruising|19
preparatives|1
needing|1
supervision|1
excite|2
layer|8
loftiest|3
peaks|3
warbling|1
persuasiveness|1
holiday|2
mood|10
redcheeked|2
dancing|7
April|3
misanthropic|2
woods|9
barest|1
ruggedest|1
thundercloven|1
oak|4
sprouts|1
gladhearted|1
visitants|1
respond|1
playful|3
allurings|1
girlish|1
More|5
blossom|1
flowered|1
elapsed|4
icebergs|1
Quito|2
perpetually|1
reigns|2
Tropic|1
warmly|1
ringing|4
perfumed|1
overflowing|2
redundant|2
Persian|6
sherbet|1
heaped|2
up—flaked|1
rosewater|1
starred|1
haughty|5
dames|2
jewelled|3
velvets|2
nursing|3
pride|8
memory|6
absent|6
conquering|1
Earls|1
helmeted|3
suns|3
twas|1
winsome|2
seducing|1
witcheries|1
unwaning|3
lend|1
spells|1
potencies|1
Inward|1
crystals|2
noiseless|7
twilights|1
agencies|4
texture|1
linked|5
seacommanders|1
greybeards|1
oftenest|1
berths|1
nightcloaked|1
mutter|3
gravedug|1
twentyfour|3
band|6
sentinelled|1
slumbers|3
cautiousness|2
disturbing|2
slumbering|3
quietude|4
habitually|1
steersman|7
cabinscuttle|4
emerge|3
gripping|1
banister|1
crippled|3
abstained|1
patrolling|1
wearied|2
repose|11
heel|7
reverberating|1
crack|7
din|4
dreams|7
crunching|1
regardings|1
lumberlike|1
pace|7
measuring|1
unassured|1
deprecating|1
humorousness|2
muffling|1
indistinctly|1
hesitatingly|1
insertion|3
Am|3
cannonball|2
wouldst|3
wad|4
forgot|3
Below|2
nightly|1
last—Down|1
kennel|1
unforseen|1
scornful|3
speechless|6
excitedly|1
gritted|2
violently|9
passionate|3
temptation|1
emboldened|1
tamely|2
donkey|2
mule|3
ass|2
begone|1
advanced|11
or—what|1
—down|1
flashed|3
—his|3
powderpans|1
Anyway|1
cracks|5
DoughBoy|15
rumpled|2
coverlid|1
baked|1
brick|3
TicDollyrow|1
say—worse|1
toothache|2
riddles|2
tells|8
appointments|1
game—Here|1
snooze|1
Damn|7
babies|3
principles|4
eleventh|1
commandment|1
twelfth—So|1
blazes|1
jackasses|1
kicked|9
Maybe|1
aback|2
afoul|1
though—How|1
plaguey|1
juggling|3
Lighting|1
binnacle|15
planting|4
Norse|1
thrones|1
sealoving|1
fabricated|1
tradition|1
narwhale|3
tripod|1
royalty|4
symbolized|1
Khan|1
Leviathans|7
soliloquized|4
tube|5
soothes|1
pleasuring—aye|1
ignorantly|4
whiffs|1
jets|9
strongest|5
fullest|4
sereneness|1
vapours|4
irongrey|1
locks|3
more—|1
hissed|4
bubble|6
sinking|13
lurchingly|1
dreamed|3
presto|2
pyramid|6
kicking|5
Flask—you|1
are—through|1
cane|3
member—that|1
stubbing|1
silly|4
toes|5
pyramid—so|1
confoundedly|1
contradictory|3
cane—a|1
cudgelling—in|1
whaleboning|1
me—not|1
it—the|2
part—what|1
footed|2
farmer|1
devilish|7
whittled|1
badgerhaired|1
merman|1
slews|1
bout|1
Slid|1
phiz|1
fright|7
Humpback|1
clout—what|1
—why|3
marlinspikes|1
Says|2
Wise|1
muttering|3
eating|11
gums|2
hag|1
lifted|14
Halloa|8
he—|1
complain|1
Listen|3
lords|3
slapped|1
queen|2
garterknights|1
boast|2
Remember|2
kicks|2
honours|2
snored|1
tho|1
D|11
shouts|2
hereabouts|6
whale—did|1
ye—there|1
mum|1
Already|4
launched|5
unshored|1
harbourless|1
immensities|2
weedy|3
barnacled|3
thorough|3
appreciative|1
leviathanic|4
revelations|2
systematized|1
exhibition|2
genera|1
classification|4
constituents|1
essayed|1
authorities|5
Zoology|1
Scoresby|9
1820|2
method|4
cetacea|2
groups|1
Utter|1
confusion|3
historians|1
Surgeon|2
Unfitness|1
pursue|2
research|6
unfathomable|3
Impenetrable|1
veil|7
covering|6
field|11
strewn|2
thorns|2
incomplete|2
indications|3
serve|6
torture|1
naturalists|9
John|10
Lesson|1
zoology|1
anatomy|3
science|5
Authors|1
Aristotle|2
Aldrovandi|1
Thomas|2
Gesner|1
Ray|1
Linnaeus|5
Rondeletius|1
Willoughby|1
Artedi|1
Sibbald|2
Brisson|1
Marten|1
Lacepede|3
Bonneterre|1
Desmarest|2
Baron|3
Frederick|4
J|2
Miriam|2
Olmstead|1
ultimate|7
generalizing|1
cited|2
professional|5
existing|2
usurper|1
priority|3
claims|1
seventy|8
fabulous|4
spermwhale|1
scientific|16
retreats|3
whaleports|1
usurpation|3
Reference|2
rival|3
monarch|1
proclamation|1
Charing|1
Cross|3
deposed|1
reigneth|1
surgeons|2
SouthSea|1
whaleships|8
volumes|2
literature|1
unwritten|2
comprehensive|2
outline|4
departments|2
laborers|4
hereupon|2
promise|7
faulty|1
anatomical|5
or—in|1
least—to|1
systematization|1
builder|1
lettersorter|1
PostOffice|1
grope|3
foundations|4
pelvis|1
essay|1
hook|10
tauntings|1
Will|11
covenant|2
Behold|2
libraries|1
unsettled|1
vestibule|1
quarters|5
moot|2
System|3
Nature|8
1776|1
declares|3
1850|1
shad|1
alewives|1
edict|1
grounds|9
banished|2
states|5
follows|4
bilocular|1
movable|2
eyelids|1
penem|1
intrantem|1
feminam|1
mammis|1
lactantem|1
ex|2
lege|1
naturae|1
jure|1
meritoque|1
submitted|1
Simeon|1
Macey|7
Charley|3
messmates|1
insufficient|1
profanely|2
waiving|1
argument|7
fundamental|1
internal|5
differ|2
Above|2
lungless|2
blooded|1
define|2
externals|2
conspicuously|1
label|1
horizontal|16
definition|5
result|5
walrus|4
amphibious|1
cogent|4
Almost|9
flat|6
vertical|5
upanddown|2
Whereas|4
assumes|1
exclude|1
brotherhood|2
identified|1
link|2
authoritatively|1
smaller|11
tailed|2
groundplan|1
divisions|1
host|10
styled|2
Lamatins|1
Dugongs|1
Pigfish|1
Sowfish|1
Coffins|2
pigfish|1
noisy|2
lurking|7
hay|3
spout|45
deny|4
credentials|2
passports|1
Kingdom|1
According|6
divide|4
primary|2
BOOKS|1
subdivisible|1
CHAPTERS|1
comprehend|5
FOLIO|2
II|15
OCTAVO|2
III|12
DUODECIMO|3
type|1
Porpoise|14
FOLIOS|1
include|6
FinBack|7
IV|4
Humpbacked|1
RazorBack|2
VI|2
SulphurBottom|2
BOOK|18
Folio|12
—This|4
vaguely|4
Trumpa|1
Physeter|2
Anvil|1
Headed|1
Pottsfich|1
Germans|3
Macrocephalus|1
Words|1
obtained|7
enlarged|2
Philologically|1
individuality|3
accidentally|4
derived|11
quickening|1
humor|8
syllable|2
literally|3
expresses|1
ointment|1
medicament|1
druggists|1
nowadays|5
ounce|4
rhubarb|1
opine|3
dealers|1
enhance|1
notion|4
scarcity|1
appellation|3
bestowed|8
—In|1
yields|3
commonly|6
specially|8
indiscriminately|3
designated|5
titles|1
obscurity|1
baptised|1
Folios|1
Mysticetus|2
Baleine|1
Ordinaire|1
Growlands|1
Walfish|1
Swedes|1
Brazil|2
Coast|2
Cruising|1
Grounds|1
agree|9
radical|1
subdivisions|1
inconclusive|1
differences|1
repellingly|1
intricate|3
elucidating|1
—Under|1
reckon|1
TallSpout|1
LongJohn|1
packettracks|1
attains|1
Finback|1
resembles|2
portly|4
girth|6
cablelike|1
intertwisting|1
distinguishing|1
fin|22
derives|1
vertically|3
hinder|1
angular|3
isolated|6
surface|41
moderately|2
spherical|1
ripples|2
gnomonlike|1
surrounding|4
dial|2
wavy|1
hourlines|1
graved|1
Ahazdial|1
gregarious|3
whalehater|1
manhaters|1
shy|1
unexpectedly|1
sullen|6
spear|9
gifted|2
defy|3
Cain|2
race|16
theoretic|2
denominated|4
Whalebone|4
varieties|5
Broadnosed|1
beaked|2
pikeheaded|1
bunched|1
underjawed|1
rostrated|1
connection|1
nomenclature|1
facilitating|1
founded|4
notwithstanding|6
obviously|1
basis|3
system|9
detached|9
distinctions|3
backfin|1
dispersed|2
regard|9
structure|7
particulars|9
humpbacked|2
similitude|3
ceases|2
mentioned|16
irregular|6
combinations|2
methodization|1
whalenaturalists|1
anatomy—there|1
example|18
correctly|4
classify|1
available|4
systematizer|1
external|12
enumerated|1
Bibliographical|1
adopted|2
practicable|4
HumpBack|1
pack|4
Elephant|2
Castle|2
distinguish|4
lighthearted|1
—Of|2
eludes|2
rises|9
ridge|1
—Another|1
brimstone|1
Tartarian|1
tiles|3
profounder|2
divings|1
remoter|2
ropewalks|1
Prodigies|1
Adieu|2
Sulphur|1
Bottom|1
oldest|4
Octavo|9
OCTAVOES|1
—These|1
embrace|3
middling|1
numbered|1
Fish|4
Narwhale|7
Thrasher|3
Quarto|2
proportionate|2
bookbinder|3
dimensioned|1
preserve|6
—Though|1
sonorous|1
breathing|6
denizen|1
classed|1
distinctive|2
recognised|9
moderate|2
octavo|1
varying|4
twentyfive|1
corresponding|6
dimensions|4
premonitory|1
inexpressive|1
suggest|1
socalled|3
voracity|2
angles|2
Mephistophelean|1
averages|3
showing|5
dorsal|1
profitably|1
employment—as|1
frugal|1
housekeepers|1
unsavory|3
wax|4
blubber|26
thin|17
Nostril|1
whale—Another|1
horn|11
peaked|3
exceed|7
attain|2
Strictly|2
lengthened|1
tusk|2
depressed|1
analogous|2
clumsy|9
lefthanded|1
answers|3
swordfish|5
billfish|1
rake|2
icepiercer|1
sheeted|3
thrusts|3
breaks|5
surmises|2
correct|6
onesided|1
Narwhale—however|1
be—it|1
folder|1
pamphlets|1
Tusked|1
Horned|1
Unicorn|1
Unicornism|1
kingdom|1
cloistered|1
seaunicorn|1
antidote|1
prices|2
distilled|1
volatile|1
